日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合
2007-04-30,13.3245,15.8408,23.1040,12.6158,12.1376,14.2241,15.8936,13.1052,12.4914,17.7818,20.7050,20.8469,12.2518,16.6591,13.6161,13.7700,13.0445,16.4816,17.8953,14.6085,17.6600,33.6325,13.8371,12.6675,13.8065,14.2830,18.5369,25.6500,11.2706
2007-05-11,14.3505,16.0576,22.8088,13.2145,13.2607,14.7136,16.4779,13.4428,12.6943,18.2711,22.0152,21.3947,12.8739,17.4231,13.6386,14.1626,13.8353,16.9823,18.2633,15.2438,18.5463,32.6900,14.7597,13.1235,14.2298,15.5146,19.4723,23.5218,11.6056
2007-05-18,14.8109,16.7921,22.9953,13.5351,13.5576,15.4513,17.4229,13.9313,13.2549,19.1382,23.0067,23.8129,13.3744,18.0960,13.6395,14.5844,13.9093,17.0808,19.0837,15.7372,17.1222,32.3775,15.6391,13.0673,14.4767,15.4580,20.1510,25.3573,12.5097
2007-05-25,15.5418,18.0093,24.1348,14.1770,13.9633,16.5067,19.4489,14.8980,13.7884,20.4485,23.9612,24.8818,15.1446,19.3355,14.6309,16.0452,14.8775,18.1203,20.0995,16.5647,17.5822,34.1013,17.1841,14.1191,14.6357,16.4303,21.1897,25.6045,13.5361
2007-06-01,14.1718,16.3472,23.6448,11.9607,12.1247,14.2496,16.4904,12.2543,12.0516,18.9344,22.5205,22.7076,13.1451,17.2044,14.0414,14.0670,12.7302,15.9065,19.2721,14.2466,17.4740,30.0088,15.8322,12.3491,12.6393,14.6131,16.4407,24.0682,11.4728
2007-06-08,13.9214,17.4590,24.6316,12.2561,11.8627,14.3751,16.8464,12.2652,11.2603,19.1442,23.4376,22.0018,13.3836,17.2050,13.5214,13.0559,12.5218,16.0307,18.8472,14.4338,16.6390,31.4900,15.6147,12.4334,12.4205,14.3874,16.5583,24.5673,11.3294
2007-06-15,14.7950,18.3824,27.3538,13.5290,12.6538,15.7769,18.9655,13.2096,12.0314,20.6292,25.6150,23.6341,14.3263,18.8706,14.7527,14.2567,13.5140,17.0836,20.2402,14.9843,17.5400,34.0275,16.7056,13.3299,13.0354,15.5709,17.9143,27.4582,11.6583
2007-06-22,14.5264,17.9566,25.3598,13.0670,12.4282,15.1062,17.8503,13.0841,11.3941,19.8119,24.6117,22.8759,13.6890,18.0124,14.7545,13.6759,12.3678,16.5352,19.6244,14.4636,18.4330,35.3550,16.6728,12.7384,12.5246,14.6943,17.3527,26.3491,11.2331
2007-06-29,12.7655,16.5972,22.8004,11.1697,10.4682,13.5538,15.5072,11.8709,10.1441,18.5529,21.8557,20.6965,12.4886,16.1395,12.7782,12.2270,10.4835,14.3790,18.7372,12.8068,17.7470,31.9363,15.0381,11.6139,12.0838,12.9623,15.2070,23.1291,10.0167
2007-07-06,12.9182,17.0914,23.7612,10.8324,10.3429,13.3613,15.3603,11.3465,10.0465,17.8771,21.7764,20.4141,12.2139,15.5133,12.7659,12.0633,10.6733,14.4204,18.7870,12.7879,17.2280,33.2413,14.8022,11.2097,11.7333,12.8506,15.0223,23.2936,9.9878
2007-07-13,13.1827,17.7879,24.0974,11.0541,10.3482,13.3877,15.5821,11.4691,10.0424,18.1801,22.3588,20.4841,12.3465,15.6765,13.0023,12.1556,10.7563,14.7127,18.7898,12.9277,18.4020,35.4900,15.4541,11.3644,12.1863,13.1391,15.2023,24.4755,10.7597
2007-07-20,13.5705,17.6541,24.3810,11.2670,10.4091,13.5949,15.9579,11.6813,10.3481,19.1678,23.4514,20.5176,12.6618,16.4226,13.2145,12.4193,11.1232,14.9552,19.1351,13.2951,20.0880,36.7125,17.0363,11.7137,12.5674,13.6346,15.7673,25.1682,10.9278
2007-07-27,15.0232,20.6128,27.5525,12.9228,12.4262,14.8489,19.5300,13.0307,11.7157,20.8047,25.4698,22.6241,14.1678,17.8783,14.6464,13.9922,12.4288,16.6543,20.3235,14.7285,20.5810,37.7513,18.7702,12.9393,13.8169,15.3231,16.9803,26.5818,12.3131
2007-08-03,15.5123,22.0607,30.5167,13.0231,12.7160,15.4057,20.4573,13.4554,12.0541,22.3001,26.3690,22.3359,14.8807,18.3537,16.1259,14.0856,12.7263,17.3338,21.8848,15.4851,23.5825,40.5700,20.4719,13.0193,14.2573,15.9420,17.0890,28.5655,13.1092
2007-08-10,15.6200,21.3786,32.5418,12.9561,13.2842,15.0883,20.0167,13.4248,11.9327,22.3712,26.2502,22.6118,14.9099,18.6169,15.5950,13.8185,12.2902,17.0594,21.4141,15.0072,23.7275,41.4863,19.4712,13.2445,13.9798,13.9751,17.0677,26.6391,12.8136
2007-08-17,15.8000,21.2476,31.2110,13.1287,13.3318,15.5096,19.9163,13.6922,12.2238,22.3423,25.9314,22.5159,15.0029,18.7714,15.6332,14.1522,12.6821,17.3413,21.0730,15.2047,22.6333,40.4825,19.1289,13.2999,14.2908,14.2929,17.3600,26.8409,13.1236
2007-08-24,16.8877,24.0221,36.5265,14.2742,14.5916,16.5504,21.3760,15.1674,13.1862,23.9922,27.5252,24.6018,16.2215,19.7618,16.5027,15.1733,13.4792,18.7488,22.6495,15.5315,26.2067,45.5325,21.1891,14.4268,14.9622,16.0217,18.6720,29.4836,12.1956
2007-08-31,18.3091,25.3455,38.6960,14.7451,15.2338,16.8232,21.4343,15.7165,13.6708,24.4261,26.6352,25.3376,16.3865,20.0837,17.3257,15.1078,14.0527,18.2997,23.2975,16.2828,26.0800,46.2038,21.4875,15.0662,15.2173,17.2903,23.2863,29.2927,12.2883
2007-09-07,18.4077,28.0114,38.9020,15.0215,15.1951,17.3149,21.5953,15.7594,13.6641,25.4537,27.3769,24.6188,16.4925,19.9833,18.0848,15.1919,14.1000,18.1976,22.7364,16.1644,25.5533,44.0763,20.8076,15.4200,15.1975,17.9618,22.8019,28.8864,12.2208
2007-09-14,18.4032,29.7472,40.1119,15.0159,16.4191,17.2667,21.4247,16.1690,13.8703,25.2663,27.5936,24.3071,16.4101,19.6198,17.4665,15.3204,13.7263,18.1004,22.9907,15.5154,25.0425,45.7388,20.8426,15.7783,15.0417,17.6461,22.8291,29.5064,11.9353
2007-09-21,18.7964,33.3738,42.9406,15.4166,16.4000,17.1817,21.5357,16.5527,14.2862,25.4943,25.4869,24.1500,16.2778,19.6370,17.3883,15.2652,13.6232,18.1602,22.8977,15.6313,24.1650,47.9563,20.6365,16.3521,14.9889,17.0861,22.2663,30.4564,12.0961
2007-09-28,18.6100,33.5486,44.4936,15.5242,16.4964,18.0727,22.5983,16.5788,14.1546,26.5617,26.2052,25.1106,16.3375,19.8457,17.2800,15.3315,13.4534,18.4069,23.6791,15.5133,25.1850,52.5725,20.7511,16.1793,15.0394,17.4192,23.1659,30.4682,12.2858
2007-10-12,18.8582,31.5741,46.2793,14.5706,16.2389,18.1445,22.3477,16.4042,13.2427,26.4352,26.6009,24.2859,15.7724,18.8260,15.7370,14.4863,12.8882,17.8236,24.3516,15.3011,26.6915,55.9063,20.1639,15.8448,14.4466,16.8442,22.9844,28.9273,11.6981
2007-10-19,20.5417,30.5566,44.2223,14.5670,15.8127,18.2312,22.4190,16.1046,13.0757,25.9398,26.4927,24.6888,15.4832,18.4933,15.5770,14.4093,12.9052,17.8836,24.1793,15.4824,24.2229,55.0925,19.5416,15.5114,14.1589,16.9711,23.2634,28.7900,11.5261
2007-10-26,18.4696,28.0370,40.1982,12.7814,14.2364,16.2937,20.5067,14.2775,11.4586,23.7232,23.6800,20.7388,13.7808,16.6012,13.6161,12.8996,11.2597,15.9321,22.9250,13.2595,25.7814,55.9663,18.6053,13.8934,12.4391,14.7453,21.2781,24.9845,10.2353
2007-11-02,19.6796,28.2565,38.5982,13.1586,14.0645,16.7507,20.8170,14.6509,11.5103,23.4749,23.5729,21.6306,13.8153,16.8411,14.1552,13.0985,12.0135,15.9869,22.8344,13.5070,25.8086,60.5511,19.4940,13.9856,12.6159,14.8349,21.8758,25.0625,9.1849
2007-11-09,17.1474,26.7723,34.7665,12.5324,13.2600,16.0483,19.4710,13.9772,11.3314,22.2959,22.6644,20.9967,13.5567,16.3735,13.7904,12.8396,11.6787,15.3758,21.4442,13.0815,24.6236,52.2478,18.2650,13.3499,12.4797,14.6749,21.0588,24.9492,8.9080
2007-11-16,17.3261,25.6348,33.8253,12.5777,13.2050,15.9920,19.4929,13.9860,11.4281,21.7901,22.6547,22.0650,13.5521,16.7990,13.8461,13.0663,11.9590,15.6453,21.8744,13.3556,23.4000,53.7011,18.0549,13.4520,13.0682,14.6649,21.9635,24.8533,9.0794
2007-11-23,17.4967,26.2448,31.5802,12.5077,13.5759,15.9828,19.1132,13.9134,11.4119,22.0146,23.4987,22.4100,13.4668,16.7957,14.5913,13.2726,11.9432,15.9840,21.3721,13.5394,22.6107,49.6456,17.3257,13.4664,13.0762,15.0492,22.3391,24.4100,9.0151
2007-11-30,16.7533,26.6529,30.5543,12.4999,12.8030,15.6295,18.4119,13.5919,11.4300,21.6078,23.6087,23.2117,13.2267,16.3738,14.5987,13.1848,11.6211,15.7364,21.3451,13.4611,23.1586,47.7444,16.3477,14.2889,12.9460,14.8568,22.6800,23.2162,8.9994
2007-12-07,17.7088,27.5684,32.5191,13.1961,14.1032,16.5250,19.3826,14.4606,12.0116,22.7739,24.8185,23.5978,13.7914,17.6786,16.3750,13.7470,12.4375,16.4225,22.6837,14.1400,24.3143,50.5900,17.6082,15.1306,13.7400,15.7130,23.7429,24.4246,9.4003
2007-12-14,17.8038,27.6874,32.3295,13.4754,14.2345,17.4435,20.4406,14.8506,12.3419,23.3869,25.7179,24.2789,14.2579,18.7596,17.6063,14.1170,12.8492,17.4597,24.8300,15.3643,22.7014,49.3444,16.8267,15.5548,14.3519,16.3943,25.4188,25.4708,9.5700
2007-12-21,18.4358,28.5252,33.7857,14.2196,15.1080,18.4008,20.6853,15.6710,13.7205,24.2597,26.9572,24.9739,14.8481,19.1654,18.2563,14.8644,13.4706,18.2931,25.0398,15.9422,22.5557,49.7478,17.0410,16.2831,14.9107,17.9353,26.8606,27.3785,9.7180
2007-12-28,19.1917,30.0100,35.9640,14.7172,15.8041,19.6363,22.1700,16.8723,14.2426,25.5862,28.1630,26.2544,15.5432,20.0293,19.1713,15.5193,14.2639,19.5184,26.6323,16.7906,23.4729,53.7800,18.2654,16.7057,15.5801,19.3829,28.2363,28.9623,10.1403
2008-01-04,20.2000,30.2659,38.7723,15.5907,16.5236,21.0090,23.3378,17.7569,15.1761,26.7134,28.8977,28.0578,16.3195,20.9016,21.0238,16.3207,14.9163,20.1971,26.8821,17.9196,23.4207,54.7090,19.4210,17.4825,16.4054,20.2037,29.4774,30.6854,10.6397
2008-01-11,20.3517,33.4028,39.8040,15.6831,17.3461,21.8536,23.0641,18.6651,15.5587,27.1691,32.0465,28.4272,16.9721,20.9687,20.2629,16.6252,15.0492,20.1484,27.4100,19.6907,26.1343,56.4660,20.2266,17.6624,16.4717,20.8208,29.6531,29.6650,10.8466
2008-01-18,19.8775,33.3256,38.4123,15.3948,16.5145,21.6261,23.2063,18.8004,15.4382,26.6915,31.9433,28.7150,16.8356,20.8072,20.2092,17.0500,15.2638,20.4329,26.7898,20.1436,23.9729,51.1536,19.2861,17.4813,17.0287,21.2516,31.0697,29.1286,10.6937
2008-01-25,18.8025,32.3388,35.4670,14.2094,15.2252,21.2439,21.4191,17.3245,14.8116,25.0300,30.2915,27.6489,15.8827,19.6245,19.0271,16.8048,14.2230,19.4468,26.4981,20.0765,22.3207,44.9355,18.4378,16.4239,15.9377,20.6403,29.3629,28.1057,10.4146
2008-02-01,16.6817,27.6366,31.1886,12.6441,13.8327,18.6249,18.8438,15.1551,12.9489,22.4441,27.5467,23.2750,14.1615,17.8151,17.2350,15.1767,12.4869,17.0787,23.3893,17.2655,20.0050,39.8009,16.7323,14.5246,13.8529,18.0295,25.7320,25.2029,9.3929
2008-02-05,17.9179,29.4569,33.7191,13.7338,15.1002,20.2188,20.5434,16.6176,13.9211,24.0932,29.5935,25.3583,15.2084,19.0596,18.5838,16.0989,13.5167,18.4245,24.9953,18.6487,21.6214,42.4164,17.8389,15.5853,14.9900,19.3989,27.7080,26.8693,9.9566
2008-02-15,17.8225,28.8113,33.0953,13.8573,15.0709,20.5496,20.5447,17.1424,14.1484,24.1122,30.1938,25.1606,15.3300,18.9087,18.1792,16.2104,13.9534,18.9212,24.5353,19.2864,20.4907,40.5327,17.5504,15.6686,15.1266,19.9997,28.2294,26.3757,9.9920
2008-02-22,18.0560,29.0964,34.7788,14.0831,15.3973,21.6476,20.8363,17.1376,14.3547,24.0420,30.1188,26.4867,15.5769,19.7129,18.3171,16.5730,14.4738,19.2316,24.8865,20.1567,18.6993,38.2855,17.5772,15.9544,15.3449,20.4129,28.4451,26.6971,10.3354
2008-02-29,17.9248,27.9345,34.4000,14.3970,15.5355,21.3292,21.4466,17.2912,14.3492,23.6424,29.2298,26.2233,15.6684,19.5335,18.4254,16.1467,14.6697,19.0984,24.8186,19.6953,19.5814,37.8491,17.3649,15.9664,15.7050,19.9279,29.1557,27.1679,10.4663
2008-03-07,18.2248,27.7788,35.2716,14.5375,14.8932,21.4998,22.2213,17.2048,15.0563,23.4173,29.2863,26.9139,15.3914,20.1164,18.9392,16.2067,14.8606,19.3061,26.2141,20.0498,18.7579,36.8027,17.4027,15.9425,16.0377,19.8376,29.1511,27.7293,10.6289
2008-03-14,16.4076,27.4461,31.6872,13.3059,13.4809,19.6177,20.2419,15.8792,13.6987,21.4318,26.6444,23.8706,13.8178,18.2348,17.5971,14.8459,13.5932,17.5579,24.6284,18.3471,16.3779,33.3773,15.3217,14.0663,15.1117,18.2650,26.9326,25.6736,9.9757
2008-03-21,15.4558,24.6397,28.8629,12.3825,13.5468,18.5343,19.1519,14.6390,12.7913,19.3227,24.9108,22.4156,13.0426,17.1833,16.6958,14.1952,12.9272,16.3193,23.1143,17.2375,16.6943,30.9545,15.1310,13.3040,14.0732,17.5068,25.6549,23.5507,9.5134
2008-03-28,14.3069,23.4594,27.1686,11.9511,12.6634,17.8629,18.1091,14.1596,12.3966,18.6722,24.1912,20.5478,12.1993,16.7191,16.2296,13.0674,12.7240,15.7111,21.9334,16.3568,17.0586,28.1709,15.2529,12.8511,13.4752,17.1339,22.9834,22.1914,9.2326
2008-04-03,12.6154,21.3564,23.5129,10.0244,11.2145,15.1121,15.6809,12.0900,10.6189,16.1243,20.6568,16.9322,10.4573,14.6299,13.5975,11.2181,10.9445,13.5602,19.3377,13.6879,17.4257,26.9664,12.9518,11.4696,11.5458,14.7521,19.6589,19.0100,8.2683
2008-04-11,13.2285,23.8239,25.1771,10.7318,11.9700,16.0993,16.4688,12.9950,11.3337,17.1761,22.0420,18.0550,11.1796,15.4458,14.6571,12.0533,11.2382,14.5046,20.3675,14.9875,16.9436,29.5282,13.2474,12.1232,12.0782,15.9439,19.9660,20.3214,8.5986
2008-04-18,10.9000,21.6879,22.2884,8.9934,10.1375,13.7130,13.9185,10.7156,9.8497,14.1947,18.8912,16.2933,9.4124,13.9469,12.8021,10.2270,9.6737,12.8389,18.6650,14.1946,14.7557,26.8573,10.6330,10.4370,10.4263,13.3892,16.4857,17.7400,7.8700
2008-04-25,12.4315,25.3164,22.9800,9.9997,11.7591,14.8425,15.4221,12.0478,10.8734,15.8945,19.8962,18.1711,10.5339,15.1455,13.8942,11.3933,10.2374,14.1258,20.1898,15.5666,16.9621,32.6609,11.5524,11.9910,11.4058,13.9526,18.0394,18.7107,8.2754
2008-04-30,12.9650,26.0448,23.0062,10.5900,12.0914,15.3007,15.9645,12.1476,11.0311,16.3558,20.8890,18.7306,11.0636,15.6226,14.5221,11.7974,10.5506,14.4863,20.9686,16.2575,17.7193,34.9055,11.8163,12.3982,11.6019,13.8413,18.8371,20.0671,8.4909
2008-05-09,13.0857,28.6182,23.1905,10.7201,12.4153,15.7662,16.0503,12.3049,11.1853,15.8271,21.2331,17.9244,11.1041,15.7412,13.8208,11.6219,10.7751,14.1485,21.0573,16.6797,15.8221,33.9038,11.4789,12.1718,11.3269,14.1295,18.7761,20.4514,8.6636
2008-05-16,13.2496,28.0848,22.6093,10.5154,12.6653,16.0555,16.4652,12.7552,11.1797,16.1982,19.6982,17.8128,10.8580,15.9027,13.9029,11.4631,10.5079,14.9689,21.7943,17.3753,16.4279,34.7677,11.3417,12.5081,11.1469,13.5982,19.0252,19.4471,8.7418
2008-05-23,13.2048,28.6709,19.5859,10.1815,11.4953,15.0018,15.7079,12.1375,10.7158,14.7572,18.3279,16.5472,10.1224,14.9683,12.9379,10.4023,9.7769,13.8351,19.6261,14.8567,15.2757,28.7146,10.5149,11.0808,10.5800,13.3936,18.0703,17.8707,8.1538
2008-05-30,12.8865,26.4033,18.7871,9.9215,11.2577,14.8120,14.4467,11.5200,10.5168,14.3353,18.0998,16.0528,9.8880,14.6902,12.8071,10.1581,9.4498,13.5580,19.2968,14.9380,15.1607,29.8615,10.0741,10.8071,10.3744,13.3702,17.0947,17.5621,8.0305
2008-06-06,12.3209,23.8058,18.5480,9.7158,10.7612,14.3255,13.8694,11.1300,9.9834,13.8493,16.9652,16.2394,9.6372,14.5137,12.8958,9.4804,9.4061,13.0055,19.0118,14.0672,14.9114,29.4108,10.0373,10.6838,11.2139,12.9773,16.6144,16.5907,7.8938
2008-06-13,10.8883,21.3073,15.5235,8.0192,9.1937,12.2898,11.9558,9.4975,8.3890,11.5292,14.2358,13.5978,7.8293,12.5665,10.5858,9.2737,7.9887,11.2775,16.7936,12.1887,12.5950,25.0000,8.4452,9.0167,9.3591,10.8941,14.2712,12.6140,6.3395
2008-06-20,10.3800,20.6673,14.1257,7.5417,8.1988,11.6184,10.9076,8.4043,7.3454,10.6344,13.0506,12.1444,6.9312,11.5777,9.6492,8.6707,7.1766,10.5546,15.7250,11.5115,12.6014,24.0023,7.4058,8.1462,8.6053,10.1420,13.4815,11.6000,5.8395
2008-06-27,10.0061,21.1900,14.6815,7.5152,8.0114,11.4893,10.9264,8.3885,7.2302,10.4269,13.0958,12.0567,6.8639,11.6967,9.8575,8.7459,7.0355,10.5230,15.6932,11.7615,12.3107,23.2892,7.5310,8.1791,8.4296,10.1883,13.4009,12.0293,5.9203
2008-07-04,10.2478,19.8012,14.4822,7.6614,7.9853,11.9327,11.1761,8.5446,7.6517,10.7987,13.6775,12.7672,6.9146,12.4444,11.5754,9.0415,7.3184,11.0324,16.3018,12.5845,11.6979,21.9846,7.7129,8.3750,8.6892,10.6254,14.0635,12.9227,5.9700
2008-07-11,10.6452,21.8933,15.9053,8.0754,8.5123,12.7744,11.7939,9.2583,8.1888,11.6846,14.4213,13.7517,7.5514,12.8752,11.7521,9.6656,7.8300,11.7199,16.8457,12.6783,12.8700,23.1369,8.5420,8.9114,9.3439,10.4968,15.0143,13.0100,6.3164
2008-07-18,10.2948,19.4176,14.9645,7.6599,8.2749,12.4002,11.3976,8.6187,7.9534,11.3052,13.7723,13.2194,7.2549,12.4771,10.9563,8.8107,7.6911,11.5436,17.0639,12.5602,11.9443,22.5062,7.8468,8.7026,9.0293,10.3759,14.1786,12.1240,5.9254
2008-07-25,10.6213,18.9555,15.2553,7.8548,8.5379,12.9172,11.8603,9.2809,8.4261,11.9150,14.5335,13.9300,7.7014,13.1980,11.7733,9.4485,8.1226,11.9556,17.6700,13.2273,12.7057,23.9815,8.5737,9.0581,9.5947,10.8166,14.9894,12.6800,6.2179
2008-08-01,10.3370,17.7367,14.7217,7.6077,7.9716,12.5748,11.5988,9.0457,8.2317,11.6297,13.8946,13.2900,7.5259,12.6847,11.6154,9.0811,7.9868,11.7002,17.2359,12.4166,12.6686,23.5523,8.3509,8.8572,9.3024,10.5605,14.1929,12.3113,6.0715
2008-08-08,9.2874,15.1803,12.6413,6.7380,6.9912,11.2222,10.6906,8.0859,7.3544,10.5197,12.4583,11.8772,6.8147,11.5274,10.7708,8.1350,6.9603,10.5906,16.0818,10.8523,11.7864,21.1892,7.3672,8.0178,8.3947,9.9357,12.7634,11.3753,5.5467
2008-08-15,8.5574,14.2230,11.3277,6.1676,6.5847,10.3676,9.9727,7.3876,6.6193,9.6853,11.5194,10.8772,6.2241,10.7472,8.8304,7.5896,6.3331,10.0082,15.3080,10.0156,11.1736,18.8623,6.6471,7.5985,7.7642,8.8562,12.0769,9.7907,5.0656
2008-08-22,8.2378,13.3785,10.8695,6.0130,6.2758,9.7773,9.5997,7.0996,6.4307,9.3842,11.4326,10.6500,6.0679,10.4338,8.2929,7.3861,6.1432,9.5409,14.8552,9.6374,11.1514,19.9023,6.3766,7.4751,7.5139,8.3293,11.7351,9.4493,4.9444
2008-08-29,7.9535,12.8076,10.1218,5.9047,6.0372,9.4916,9.2273,7.0443,6.3122,9.0611,11.0030,9.9339,6.0279,9.9821,7.9029,7.2739,6.0021,9.1206,14.3927,9.2090,11.4086,20.3515,6.2789,7.2720,7.1338,7.9014,11.4842,8.7240,4.8159
2008-09-05,7.4543,10.9300,9.0017,5.5953,5.7107,8.7386,8.7736,6.5826,5.8200,8.3067,10.1211,9.5467,5.6468,9.3044,7.3133,6.7843,5.7018,8.4782,13.1480,8.2020,10.0236,18.4315,5.7349,6.8178,6.6492,7.5786,10.7661,8.1167,4.6238
2008-09-12,7.0057,9.6852,8.3028,5.3521,5.4893,8.2445,8.4642,6.0465,5.4102,7.8797,9.4317,9.2622,5.4827,8.4848,7.0467,6.5486,5.7216,8.1573,12.7098,7.5854,9.1336,18.6600,5.3508,6.5565,6.2800,7.1462,10.0361,7.7893,4.3367
2008-09-19,7.1717,10.0964,9.0017,5.4867,5.5788,8.4314,8.4258,6.0769,5.5885,8.0167,9.7577,9.5172,5.5385,8.6391,7.1075,6.8918,5.8202,8.6654,12.7489,8.0721,8.6936,17.4685,5.2640,6.7677,6.3480,7.5586,10.4206,8.2533,4.2556
2008-09-26,7.5500,11.3333,9.3358,5.6182,5.7621,8.3888,8.5809,6.4633,5.5405,8.3157,9.8932,9.7022,5.6365,8.5793,7.2433,7.0639,5.8105,8.7190,12.4025,8.1566,9.0943,21.3062,5.4734,6.7943,6.3299,7.2729,10.4975,8.4000,4.3890
2008-10-10,6.5748,8.7542,7.9293,4.8993,4.7742,7.4063,7.6858,5.6380,4.7698,7.2355,8.6291,8.2717,4.8927,7.4864,6.0088,6.0600,4.9465,7.9428,10.9282,7.4397,7.6193,17.4546,4.7124,5.9346,5.6467,6.0848,9.3503,7.6573,3.9162
2008-10-17,6.1483,7.7730,6.9995,4.6810,4.5267,6.8476,7.3779,5.1284,4.5100,6.6724,8.1796,7.9611,4.5405,7.0384,5.5779,5.9179,4.6016,7.7210,10.0418,6.7736,7.9236,16.3046,4.7189,5.5645,5.2436,5.6279,8.7650,7.1000,3.7259
2008-10-24,6.0809,8.2215,6.8253,4.6189,4.4688,7.0357,7.3415,5.2560,4.5873,6.7491,8.2591,7.9083,4.4844,6.9506,5.6421,6.1900,4.6717,7.8086,10.3350,6.9277,7.3450,16.5162,4.6530,5.5643,5.3865,5.7350,8.4467,6.9520,3.7208
2008-10-31,5.7126,7.6009,6.3107,4.2664,4.1074,6.5514,6.8170,4.9053,4.1376,6.1199,7.6681,7.5117,3.9428,6.2633,4.8967,5.9739,4.2295,7.2762,9.8673,6.1269,6.9171,15.1969,4.1246,5.0150,5.0340,5.4164,7.9333,6.4747,3.4451
2008-11-07,5.7068,7.1632,6.2087,4.3510,4.2295,6.6862,6.9200,5.1744,4.1515,6.1266,7.6104,7.8337,3.9125,6.1426,4.8017,5.8939,4.2473,7.2827,9.4243,5.9148,7.3307,13.5550,4.0836,5.0026,5.0205,5.5688,7.9063,6.8900,3.5069
2008-11-14,6.5945,8.8109,7.6643,5.0513,4.9819,7.4387,8.3827,6.3951,4.9102,7.5271,9.4357,8.9763,4.6425,7.0885,5.6792,6.8054,4.9274,8.2753,10.7245,7.1370,8.3257,15.7900,4.9289,5.8267,5.8099,6.5386,9.0494,8.0300,3.9787
2008-11-21,6.7227,8.2006,7.7125,5.2243,4.9291,7.4371,8.4870,6.6582,4.9710,7.5642,10.1407,9.4453,4.7357,6.9551,5.9204,6.9014,4.9876,8.4337,10.9709,7.1572,8.0264,14.6614,5.3166,5.7511,5.8016,6.9205,9.1569,7.9800,4.1072
2008-11-28,6.5977,7.5456,7.3920,5.0914,4.9112,7.1434,8.1061,6.6204,4.7680,7.3320,9.7162,8.5368,4.6537,6.8755,5.4817,6.6836,4.8100,8.4164,10.7748,6.8300,7.1643,13.8114,4.9895,5.4958,5.5274,6.5876,8.8880,7.6719,3.9110
2008-12-05,7.1986,8.8182,8.4666,5.7026,5.4009,8.2040,9.0221,7.3309,5.4685,8.3073,10.7623,9.6453,5.2512,7.7760,6.3154,7.6175,5.6294,9.2820,12.1332,8.0560,7.9436,15.5557,5.6800,6.0396,6.4370,7.5902,10.2429,8.7506,4.3767
2008-12-12,7.0555,8.7397,8.4298,5.5869,5.1177,7.9519,8.6309,7.0513,5.3127,7.9500,10.5528,9.5979,5.2071,7.6358,6.2479,7.2961,5.3948,9.0982,11.6927,7.7350,7.9057,15.2886,5.5453,5.8977,6.3304,7.7031,10.1860,8.7088,4.3867
2008-12-19,7.6318,9.4885,9.1120,5.9157,5.4358,8.5459,9.2773,7.6600,5.7168,8.5775,11.6381,10.4558,5.3276,8.2643,6.8950,7.8579,5.7995,9.9725,12.5530,8.2963,8.1886,16.2114,5.9462,6.1767,6.7664,8.3812,11.1103,9.4525,4.5946
2008-12-26,7.0973,8.4803,8.2897,5.3792,4.9798,7.8444,8.6188,7.0395,5.2922,8.0257,11.0019,9.8700,4.8593,7.8623,6.3546,7.2432,5.3381,9.5781,11.7211,7.7410,7.5821,14.0507,5.2126,5.6107,6.3818,7.9390,10.6829,8.9350,4.2764
2008-12-31,7.0909,8.1353,8.1775,5.2943,4.7528,7.4355,8.5958,7.1195,5.2405,7.8978,11.1050,9.8979,4.7389,7.6638,6.0858,7.1757,5.2135,9.5986,11.5814,7.5538,7.4179,13.5407,5.0358,5.5182,6.3062,8.0524,10.8217,9.0775,4.1967
2009-01-09,7.6477,9.4835,9.0311,5.7325,5.2247,8.0130,9.2936,8.0078,5.7102,8.7683,12.0398,11.0416,5.2559,7.9721,6.5908,7.4371,5.6776,10.2377,11.8716,8.1653,7.6700,14.3893,5.5378,5.9612,6.8989,8.4733,11.3729,9.8750,4.4431
2009-01-16,7.7977,9.8153,9.5716,5.9556,5.4949,8.3652,9.5858,8.1213,5.8573,9.1002,12.0839,11.5711,5.5892,8.2757,6.8625,7.5421,5.8668,10.1754,11.8605,8.3417,8.2864,15.3579,5.7357,6.1605,6.9966,8.5569,11.6326,9.9800,4.6108
2009-01-23,7.8045,10.3709,9.7008,6.0042,5.5923,8.5579,9.6576,8.4045,5.9027,9.3076,12.2715,12.4826,5.7296,8.2579,6.8000,7.4764,5.9269,10.3454,11.8009,8.4225,8.6443,15.5864,5.8198,6.1966,7.1262,8.7907,11.6077,10.0525,4.6772
2009-02-06,8.5082,11.3403,11.2269,6.5763,6.2244,9.4783,10.7952,9.0158,6.5527,10.1584,13.2807,13.3884,6.3956,9.2812,7.7842,8.2068,6.5190,10.9583,12.9545,9.3613,9.3807,17.6421,6.5507,6.8696,8.0072,9.4567,12.7406,10.8969,5.1618
