日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合,全部A股
2008-07-04,11.4328,20.9784,13.1603,8.0822,7.4553,11.3675,7.4446,9.6445,7.2262,11.4051,12.8683,14.0350,6.4779,13.0434,10.4525,7.8136,7.0687,11.0954,18.6606,10.3672,9.2273,26.6864,7.8548,7.7809,6.4295,8.9987,11.8953,11.3784,6.0302,10.0331
2008-07-11,12.1538,23.1191,14.6055,8.4386,7.9615,12.0511,7.9074,10.4867,7.7761,12.1548,13.5568,15.0624,7.1487,13.7161,10.4399,8.5080,7.5860,11.6476,19.2514,10.3599,10.1529,28.7329,8.7198,8.2784,6.8603,8.9804,12.5586,10.4136,6.5118,10.7331
2008-07-18,12.2429,20.7232,13.6839,7.9165,7.6866,11.6863,7.8692,9.5203,7.5527,11.6485,13.0637,14.5031,6.8142,13.2092,9.5593,7.9437,7.3790,11.4174,19.8132,10.2515,9.6906,27.5899,7.8894,8.0217,6.5980,9.0218,12.0808,9.7041,6.2855,10.2917
2008-07-25,12.4989,20.1219,13.7636,8.0890,7.9295,12.0972,8.2013,10.1429,7.9244,12.1797,13.6551,15.2285,7.1950,13.8593,10.2500,8.4731,7.8054,11.7651,20.3661,10.8537,10.3034,29.8409,8.5477,8.3448,7.0356,9.1479,12.7061,10.2126,6.5662,10.7460
2008-08-01,12.3165,19.0084,13.1667,7.8493,7.2219,11.6858,8.0389,9.7845,7.5720,11.8695,13.1143,14.5516,6.9967,13.1997,10.0654,7.9593,7.6786,11.4970,19.9195,10.2328,10.1985,28.9004,8.1975,8.0575,6.8120,8.8361,12.0850,9.8652,6.4332,10.3848
2008-08-08,11.7111,16.5314,11.2165,7.2621,6.3103,10.4367,7.5800,8.4936,6.7917,10.6252,11.8970,12.9989,6.3099,11.5332,9.3540,7.1279,6.6747,10.4052,18.9566,8.8990,9.6132,27.0268,7.1296,7.3283,6.1290,8.3306,10.6652,8.7305,5.7739,9.4150
2008-08-15,11.0630,15.9324,10.1920,6.8922,6.1079,9.6727,7.0413,7.8678,6.1558,9.7048,11.0488,11.7978,5.7687,10.6978,7.6393,6.6219,6.0354,9.8262,18.1347,8.1544,9.1660,24.4116,6.6088,7.0096,5.5349,7.2354,10.1459,7.5997,5.3157,8.8121
2008-08-22,10.4691,15.0382,9.9051,6.5346,6.1219,9.0811,6.8850,7.5945,6.0143,9.4700,10.8147,11.5003,5.5747,10.4155,7.0823,6.4481,5.9286,9.3533,17.6132,7.7565,9.2133,25.1847,6.4165,6.9288,5.4106,6.6198,9.6994,7.5763,5.2563,8.5269
2008-08-29,10.1766,14.7602,9.5378,6.4208,5.9335,8.7993,6.6817,7.5990,5.9160,9.0821,10.2769,10.7572,5.5521,10.0452,6.8105,6.4817,5.8206,8.9716,17.1048,7.3952,9.4462,26.7948,6.4080,6.7131,5.2341,6.3305,9.3711,7.3017,5.0391,8.4173
2008-09-05,9.5956,12.5688,8.5305,6.3047,5.7603,8.1863,6.3614,6.9894,5.4638,7.8810,9.4339,10.3317,5.2076,9.0768,6.3501,5.9835,5.5624,8.3199,15.5068,6.6352,8.3118,24.4591,5.8851,6.2650,4.9124,6.0107,8.8147,6.8727,4.7987,7.7440
2008-09-12,8.7894,11.0628,7.8623,6.2178,5.7247,7.7357,6.4223,6.3083,5.0501,7.5656,8.9730,9.9550,5.1020,8.7270,6.2434,5.9761,5.4282,8.0326,15.2442,6.0360,7.6550,24.1147,5.3430,6.1047,4.6121,5.5667,8.3004,6.9924,4.4607,7.3661
2008-09-19,9.3509,11.3785,8.3852,6.3380,5.8120,7.8561,6.4253,6.2941,5.2140,7.8937,9.3211,10.4229,5.1324,8.7901,6.3119,6.1619,5.4801,8.4923,15.4307,6.4709,7.1192,21.6545,5.4206,6.3434,4.6144,6.1283,8.5812,7.5990,4.3215,7.4004
2008-09-26,10.3008,13.2087,8.7219,6.6041,6.1635,7.8488,6.8733,6.8118,5.1600,8.4979,9.6787,10.5812,5.3125,8.8962,6.4503,6.4865,5.7054,8.6007,15.0761,6.7067,7.5487,25.6290,5.8289,6.6067,4.7014,6.5034,8.7958,7.7334,4.6922,7.8252
2008-10-10,9.3113,9.7385,7.1161,6.0159,4.9773,6.8992,6.4405,5.8670,4.4116,7.4560,8.5201,9.0481,4.5958,7.5318,5.3726,5.5179,4.7874,7.9122,12.8965,6.1377,6.2852,21.1605,5.1130,5.6776,4.0284,5.7522,7.6368,7.1050,4.0656,6.7036
2008-10-17,8.5732,8.6216,6.3855,5.8666,4.7807,6.3831,6.4120,5.2455,4.1116,6.9699,8.1278,8.8200,4.2823,6.9413,4.9401,5.2567,4.4422,7.6292,11.7399,5.6264,6.5075,19.6910,5.3978,5.3039,3.7162,5.3774,7.0593,6.7547,3.8475,6.4273
2008-10-24,7.9346,9.1933,6.2471,5.6442,4.6027,6.5322,6.0133,5.3476,4.1773,6.9111,8.2654,8.7925,4.3244,6.9384,5.0091,5.3862,4.5153,7.6768,12.0429,5.6995,5.9757,19.0654,5.2891,5.3023,3.7592,5.2432,6.7384,6.6084,3.8942,6.2804
2008-10-31,7.1911,8.5041,5.7174,5.4788,4.2048,6.0613,5.7506,4.9540,3.6890,5.9920,7.5904,8.4250,3.8323,6.3311,4.2699,5.0189,3.9897,7.1539,11.4039,4.9810,5.7429,18.0420,4.7934,4.6798,3.3977,4.9939,6.3262,6.0365,3.5767,5.8117
2008-11-07,7.3432,8.0158,5.7036,5.5705,4.2785,6.1395,5.8819,5.2459,3.6947,6.0062,7.3682,8.6015,3.8246,6.1905,4.2182,5.0743,3.9287,7.1395,10.8577,4.8365,6.1083,18.2769,4.6443,4.6214,3.4124,5.2011,6.1844,5.8387,3.7393,5.8593
2008-11-14,8.2897,9.8644,7.1575,6.1747,5.0452,6.7830,7.4173,6.6156,4.4463,7.6705,9.1156,9.8061,4.4836,7.2185,4.9835,5.9245,4.7020,8.0969,12.4710,5.8939,6.8866,20.7523,5.6049,5.3674,4.0011,5.8228,7.0961,6.8403,4.4017,6.8210
2008-11-21,8.6048,9.0967,7.1075,6.3183,4.8357,6.7566,7.5729,6.9451,4.5477,7.6586,10.0848,10.5793,4.5143,7.1618,5.3034,6.0582,4.7133,8.2231,12.7983,5.9118,6.5883,18.8718,5.9659,5.2658,4.0244,6.2157,7.1083,7.0265,4.5781,6.8267
2008-11-28,8.3830,8.4452,6.8066,6.3198,4.7840,6.4223,7.1800,6.9017,4.2899,7.3065,9.8931,9.6152,4.4381,7.2494,4.8959,5.7638,4.5500,8.2435,12.7657,5.6873,5.9292,17.6543,5.6801,4.9842,3.8346,5.8397,6.9354,6.6479,4.3208,6.5289
2008-12-05,8.8743,9.7769,7.6733,6.5623,5.2268,7.3321,7.7156,7.3651,4.9366,8.0908,10.7945,10.6701,4.9914,8.0431,5.6156,6.6565,5.3381,9.0435,14.1368,6.6822,6.5006,19.9887,6.3814,5.3992,4.4035,6.5432,8.0775,7.4377,4.9033,7.2237
2008-12-12,8.2608,9.8242,7.5794,6.4979,4.9817,7.0272,7.2535,7.0175,4.8088,7.5891,10.8001,10.6552,4.8555,7.8367,5.5376,6.2630,5.0980,8.8909,13.5667,6.4193,6.4552,19.2236,6.1755,5.3092,4.3079,6.4956,7.9913,7.2240,4.8962,7.0201
2008-12-19,8.5216,10.4929,8.0938,6.6952,5.1716,7.5185,7.5883,7.5992,5.1436,8.1063,11.3595,11.5092,5.0758,8.4813,6.1606,6.6074,5.4241,9.7240,14.4496,6.8394,6.6531,20.8673,6.5269,5.4453,4.5768,6.6325,8.5337,7.7210,5.1953,7.4076
2008-12-26,7.7348,9.5065,7.1355,6.1594,4.7793,6.7305,6.9912,6.7901,4.6271,7.3292,11.0526,10.6928,4.5625,8.0184,5.6421,6.0135,4.9346,9.1877,13.3001,6.2787,6.1971,17.6577,5.6032,4.9155,4.1469,6.1436,7.8939,7.1944,4.6185,6.7626
2008-12-31,7.7219,9.2581,6.8782,6.1151,4.5193,6.2237,7.1418,6.8466,4.5088,7.2081,11.1667,10.7014,4.4694,7.6708,5.4101,5.9725,4.7781,9.2015,13.0553,6.0536,6.0767,16.0257,5.4584,4.9304,4.0158,6.6407,7.9678,7.1995,4.5759,6.6482
2009-01-09,7.9476,10.7658,7.6148,6.4729,4.8669,6.5355,7.4524,7.7077,4.8857,8.0647,11.8475,11.7695,4.9185,7.9513,5.8907,6.0677,5.1475,9.8401,13.3857,6.9788,6.2759,17.2252,6.1563,5.2855,4.3643,6.6437,8.2945,7.8808,4.8330,7.1089
2009-01-16,8.1922,11.0444,8.1390,6.5264,5.0909,6.8081,7.6433,7.9289,5.0785,8.5048,12.0034,12.1116,5.2166,8.3116,6.1303,6.2178,5.3812,9.8309,13.0833,7.1557,6.6686,18.4802,6.3268,5.4721,4.5543,6.7136,8.8939,8.0308,5.0930,7.3737
2009-01-23,8.4998,11.5456,8.2822,6.5191,5.2574,7.0984,7.5178,8.2543,5.1265,8.7557,12.2235,12.8342,5.3658,8.2573,6.4518,6.1143,5.4212,10.0070,12.9699,7.2810,6.9656,18.8280,6.4148,5.5728,4.6628,6.8931,8.9327,8.0392,5.2152,7.5305
2009-02-06,9.3926,12.5977,9.8054,7.0340,5.7000,7.8909,8.3235,8.8428,5.8395,9.5493,13.1011,13.7773,6.0882,9.2403,7.3307,6.7938,5.9702,10.5800,14.2641,8.0961,7.5726,21.2044,7.2023,6.1796,5.3626,7.4267,9.9534,8.8358,5.8553,8.3079
2009-02-13,9.9460,13.1631,11.3563,7.5385,5.8694,8.6207,8.9519,9.8213,6.4222,10.5264,14.3680,15.3655,6.9310,10.2376,8.2060,8.0864,6.6227,11.6555,15.8983,8.7788,7.6022,22.5677,8.2579,6.8222,6.0488,8.1827,11.1679,9.7915,6.9590,9.0274
2009-02-20,9.6844,12.9298,11.4561,7.5744,6.0795,8.4978,8.7036,10.4232,6.2856,10.5974,14.5588,14.9595,6.9714,10.0294,7.8533,7.9572,6.4681,11.6605,15.6092,8.7936,7.3553,21.3928,7.8361,6.5660,5.9356,7.8804,10.7701,9.2562,6.9512,8.8679
2009-02-27,9.0073,11.1144,10.0232,6.8661,5.2847,7.4082,7.7871,9.0657,5.4049,9.3240,12.5465,12.9782,6.2206,8.8983,6.9456,7.0564,5.6409,10.4326,14.1029,7.8327,7.2524,19.4044,7.0100,5.8132,5.1233,7.0837,9.4538,8.0555,6.0704,7.9721
2009-03-06,9.2278,12.0698,10.9370,7.2739,5.5940,8.1907,8.2518,11.0497,5.8667,10.1104,13.4164,13.9454,7.1451,9.5844,7.6985,7.5349,6.0764,11.2146,14.6984,8.2695,8.1140,20.8047,7.9224,6.1909,5.5907,7.5630,10.0819,8.6065,6.5081,8.6436
2009-03-13,8.9572,11.7399,10.5224,7.0727,5.4439,7.9130,8.0359,10.6041,5.6734,9.6966,13.0739,13.3187,6.8052,9.1720,7.5702,7.4636,5.8621,10.9373,13.9694,7.7836,7.7281,20.4694,7.6242,6.0298,5.4356,7.5600,9.9046,8.4169,6.4606,8.3590
2009-03-20,9.8077,13.7587,13.0341,7.3562,5.9178,8.7231,8.3992,11.1840,6.1811,10.3134,13.9334,14.1581,7.3459,10.1575,8.0930,8.0944,6.3611,11.5204,14.7407,8.2700,8.0997,21.5262,8.3543,6.4409,5.8984,8.0368,10.6760,8.9517,6.9783,9.0198
2009-03-27,10.0797,14.0708,13.7616,7.5993,6.2027,8.8121,8.6498,11.6795,6.4160,10.7157,14.8162,14.8486,7.6701,10.5227,8.4341,8.4706,6.7865,11.6681,14.9648,8.4521,8.7086,22.6601,8.7398,6.9404,6.2292,8.1201,11.1685,9.3180,7.2999,9.4213
2009-04-03,9.9626,15.0482,13.4265,7.5874,6.1734,9.0846,8.7521,11.9398,6.6899,10.9220,15.2051,15.6726,7.8310,10.6945,8.2913,8.8307,6.8327,11.8557,15.3710,8.8965,9.1599,23.9163,9.0100,7.0507,6.3572,8.2851,12.0541,9.5912,7.2567,9.6673
2009-04-10,10.0165,16.0906,14.1714,7.6021,6.0256,9.2201,8.9237,12.3949,6.7301,11.1094,15.9756,16.2045,7.8907,10.4641,8.7850,9.0305,7.0475,11.9297,15.5914,9.0329,8.9817,24.4450,9.0324,7.1137,6.6521,8.3804,12.7572,9.8519,7.5196,9.7882
2009-04-17,10.4720,16.5665,14.2295,7.7046,6.3152,9.5275,9.1600,12.5530,6.9900,11.3871,16.4174,16.4113,8.4134,11.0356,8.9845,9.1829,7.2429,12.3425,16.4637,9.1828,8.9320,24.9402,9.2374,7.2920,6.9412,8.8444,13.2832,10.4234,7.8440,10.0437
2009-04-24,10.3625,15.9813,13.2895,7.6514,6.0027,9.4684,8.9060,12.3467,6.8454,10.8636,15.5975,15.4162,8.3371,10.8154,9.0858,9.7766,7.2191,11.4798,16.5799,8.8410,8.5926,23.3021,8.7991,7.1080,6.6979,9.0798,12.2082,10.1498,7.6979,9.7203
2009-04-30,10.4249,16.7040,12.3630,7.6240,5.9195,9.4256,8.9636,12.9720,6.7636,11.1425,15.9120,15.4633,8.6618,11.0709,8.7662,9.7223,7.3009,11.9585,15.8955,8.6876,8.9390,23.1557,9.2071,7.1650,6.7553,9.4357,12.2853,10.5865,7.8460,9.8565
2009-05-08,11.0942,18.7608,13.1297,8.0255,6.3019,9.7787,9.4544,13.5804,7.1159,11.6387,17.4257,15.9963,9.1100,11.5333,8.6588,9.8827,7.7631,11.8679,16.4149,8.9538,9.8205,24.2557,10.2728,7.5223,7.0747,9.6052,13.1476,10.6055,8.3341,10.4449
2009-05-15,11.2782,19.8443,13.0301,7.9693,6.3898,9.6638,9.2414,13.4651,7.0226,11.5910,16.9959,16.4495,9.2348,11.5912,8.8916,10.0040,7.6924,12.3086,15.6551,8.9719,9.8597,24.2865,10.3042,7.4304,7.0940,9.3668,13.0314,10.7270,8.4201,10.4668
2009-05-22,11.0748,19.6246,13.2272,7.8939,6.3400,9.4985,9.2333,13.2362,6.7920,11.4718,17.2447,14.0365,9.1641,11.4072,8.9156,9.7900,7.6133,11.7451,15.1673,8.7119,9.6384,23.3559,9.9571,7.2275,7.0622,7.9580,12.4773,10.5290,8.4919,10.2141
2009-05-27,10.8910,18.7632,13.4165,7.8467,6.2624,9.4510,9.1004,12.3137,6.7863,11.4285,18.1215,13.2787,9.2194,11.4678,8.8588,9.6627,7.5735,11.7454,18.0636,8.7855,9.8836,23.7945,9.9113,7.2175,7.2935,7.9584,12.8538,10.5855,8.6672,10.2998
2009-06-05,10.8279,20.0567,14.8682,8.0525,6.8210,9.4327,9.3065,12.5141,7.0871,11.8718,16.5741,13.3623,9.2211,11.7954,8.8372,9.0807,7.7982,12.0685,19.2420,8.9081,10.9790,25.6512,10.6067,7.4477,7.2996,7.9897,12.5799,10.5299,8.6906,10.7517
2009-06-12,10.7085,19.0491,14.1242,7.8415,6.5948,9.2549,9.2757,12.0538,6.9778,11.5114,15.5096,12.9787,8.9873,11.7750,8.7120,8.9815,7.7652,12.4008,19.4361,8.5849,10.8041,26.1751,10.3845,7.3649,7.3731,7.9670,12.5311,10.4331,8.4310,10.5740
2009-06-19,11.0037,19.6881,14.1235,8.1104,6.7335,9.4346,9.7542,12.5223,7.1429,11.9780,15.4843,13.3033,9.3520,12.3017,8.9498,9.3338,8.1247,13.0388,20.6501,8.9750,11.9189,27.2981,11.2919,7.8014,7.5194,8.2909,12.8388,11.0646,8.8218,11.0903
2009-06-26,10.9701,20.4908,14.5791,8.1245,7.3241,9.3931,9.7347,12.6363,7.1815,11.9451,15.4864,13.3402,9.5959,12.1843,9.0995,9.5316,7.9748,12.8982,20.3792,9.0360,12.2446,27.0972,11.4936,7.6871,7.4654,8.3246,12.8146,10.7724,8.8168,11.2088
2009-07-03,11.6444,23.3414,15.3924,8.3571,7.4000,9.4274,10.4254,12.8531,7.2628,12.1954,15.8039,13.0693,9.7766,12.5544,9.5068,9.3661,8.2160,13.1014,21.3176,9.2755,12.6035,29.7814,13.1627,7.8312,7.5157,8.4319,12.7280,10.8130,9.2683,11.7433
2009-07-10,11.8941,24.0257,15.7338,8.5704,8.0305,10.1286,10.7768,13.6812,7.6371,12.8008,16.2069,14.2820,10.7877,12.9350,9.8183,10.1996,8.5526,13.6012,22.3251,9.4837,7.4622,31.4137,13.0914,8.1400,7.8376,8.9565,13.3433,11.1636,9.6347,10.7655
2009-07-17,11.9275,25.4616,17.1500,8.8206,8.5515,10.4208,11.3303,14.0332,7.9672,13.2494,16.9660,14.7790,11.0348,13.1772,10.3223,10.2674,8.8707,13.7771,23.0186,9.6978,7.5670,32.4373,13.2546,8.4222,8.2123,9.0347,13.7826,11.4255,9.9565,11.0950
2009-07-24,13.8633,28.3520,18.8800,9.1674,8.4413,10.8999,11.4601,14.3177,8.2675,13.4271,16.5963,15.1119,10.9350,13.0611,10.2026,10.7180,8.8641,13.9612,23.0021,9.7202,7.7651,34.0679,13.4412,8.7023,8.2274,9.5709,13.6567,11.3445,10.1247,11.4388
2009-07-31,13.8560,27.1943,19.5683,9.5920,9.5749,11.0226,11.5125,14.4586,8.2838,13.7523,16.6232,16.5629,11.0033,13.1076,10.2362,10.4848,8.7823,13.8620,23.2012,9.9335,8.1136,34.7610,13.0952,8.8248,8.4381,9.9217,14.3105,11.2912,10.0374,11.6450
2009-08-07,13.2341,25.3165,18.4304,9.2815,8.9713,11.3211,11.0894,14.2911,8.3327,13.7277,16.7177,15.6019,10.5647,12.9174,9.9790,10.4179,8.7581,14.1062,23.8130,10.1689,7.4801,32.1105,12.5494,9.1980,8.3897,9.4274,13.7731,11.2451,9.8058,11.2013
2009-08-14,12.3870,24.3252,17.4313,8.3977,8.3267,10.3402,9.2394,13.0079,7.6663,12.5291,15.1646,14.5065,9.9303,12.1567,9.3360,9.7043,7.9806,13.2164,22.1408,9.3699,7.0850,29.9214,12.4560,8.3973,7.6865,8.8105,12.5236,10.4130,9.1466,10.4970
2009-08-21,12.3729,23.3872,16.1411,8.3355,7.8089,10.1707,8.9108,12.9028,7.4524,12.3523,14.8586,14.3656,9.7343,11.5589,9.0813,9.6710,7.6273,13.3511,21.9756,9.1989,6.9159,27.6836,11.0968,7.9769,7.3880,8.4382,12.0567,9.8150,8.6402,10.0924
2009-08-28,11.9540,21.3656,15.7798,8.1140,7.1885,10.2091,8.7349,12.6345,7.5588,12.2763,15.4153,16.2774,10.2035,11.7896,9.5372,9.7957,7.8150,13.9724,22.4648,9.5619,6.3064,25.4602,10.5851,7.9628,7.6376,8.6464,12.4621,10.1645,8.9553,9.8340
2009-09-04,11.5278,21.1205,15.4984,7.9375,7.1177,9.9766,8.7726,12.3824,7.4324,11.9922,15.1778,15.6447,10.3042,11.7812,9.2229,9.7405,7.7782,14.0300,22.4360,9.5100,6.5315,25.9834,10.8650,7.8177,7.5982,8.5654,12.4599,10.0731,8.8572,9.8455
2009-09-11,11.9188,22.7224,16.7425,8.1182,7.5201,10.3722,9.0107,13.0941,7.7028,12.7003,15.6502,15.9389,10.8954,12.2141,9.6722,10.0420,8.0876,14.6927,23.4062,9.7698,6.8655,27.3613,11.5175,8.0676,7.8484,8.9001,12.9847,10.5043,9.1623,10.3154
2009-09-18,11.8645,22.6656,16.9123,8.2359,7.1416,10.5987,9.0031,13.2420,8.0698,12.7944,16.2676,16.4856,10.9273,12.4268,9.8938,10.2891,8.4004,15.0656,23.2150,9.8307,6.5957,26.7761,11.3233,7.8933,8.4956,9.1566,13.7998,11.0225,9.3420,10.2695
2009-09-25,11.2824,21.5078,15.4215,7.7759,6.5705,9.9242,8.5102,12.3978,7.6257,12.2548,15.9767,15.1641,10.6369,12.1164,9.1409,10.4169,8.1026,14.4437,22.9807,9.2139,6.4602,26.1465,10.6588,7.4573,7.8400,9.0658,12.9964,10.4511,8.4164,9.8199
2009-09-30,11.0825,20.9090,14.9615,7.5679,6.3400,9.5213,8.3376,12.2518,7.3204,11.9154,15.5706,14.3234,10.2719,11.7273,8.5842,10.0810,7.7187,14.2987,22.4590,9.0007,6.4779,25.6618,10.4404,7.1330,7.4424,8.6481,12.5593,9.9402,8.1399,9.5905
2009-10-09,11.5970,22.8579,16.3739,7.8927,6.6605,9.9823,8.6832,12.8273,7.6974,12.4762,16.2825,14.8577,10.7657,12.3388,8.9868,10.4700,8.0806,14.8703,23.2007,9.4051,6.7399,26.9530,10.9587,7.4787,7.8020,8.9596,13.2398,10.3854,8.5522,10.0607
2009-10-16,11.8236,24.5015,16.5944,8.1472,6.9297,10.2895,8.6390,12.9576,8.0397,12.9428,16.4077,15.0110,11.3741,12.5681,9.2914,10.8881,8.4494,15.0581,22.7073,9.6993,6.8302,27.9367,11.5554,7.6364,8.1162,8.9330,13.5891,10.7456,8.8113,10.4063
2009-10-23,12.2322,26.1201,17.8740,8.3609,7.2166,10.7625,8.9082,13.4612,8.3265,13.3170,16.6978,15.7498,11.8304,13.1932,9.7398,11.4820,8.8644,15.4510,23.5212,10.2735,7.2183,29.6101,12.5242,7.9012,8.4688,9.1376,14.3087,11.2512,9.3471,10.9152
2009-10-30,11.6369,24.5887,16.6422,8.1320,6.7305,10.5246,7.8186,12.9391,8.1600,13.1092,16.0841,15.1055,12.4192,12.8464,9.6049,11.9066,8.7085,16.0534,23.2090,9.8589,6.1139,28.0662,11.7381,7.2803,8.2333,8.8626,13.8060,10.9903,9.0036,9.5484
2009-11-06,12.2150,26.0702,17.8846,8.5726,7.2496,11.5766,8.0513,14.2211,8.3599,13.8531,17.4203,16.0692,13.0925,13.8761,10.4784,12.4550,9.4240,17.1223,24.2169,10.7188,6.3848,29.7872,12.5864,7.9365,8.9421,9.3258,14.7581,12.0964,9.6846,10.1346
2009-11-13,12.0068,25.4088,17.9577,8.7791,7.4766,11.8289,8.1169,14.1984,8.5649,14.3177,18.1018,16.4548,13.3109,14.5401,10.8876,13.4238,9.7043,17.6593,25.8891,11.0924,6.4190,30.1320,12.5934,8.0376,9.3180,9.3284,15.6543,12.6619,9.9204,10.2785
2009-11-20,12.6457,27.5793,18.4790,9.2207,7.8186,12.5099,8.3534,15.4595,9.4043,14.8027,18.5174,17.3886,13.6162,15.0915,11.5432,13.5616,10.1830,18.5821,26.7379,11.8318,6.5813,30.5633,13.1835,8.3099,9.9221,9.7110,16.4978,12.8705,10.4121,10.6930
2009-11-27,11.9919,26.1076,17.6143,8.5049,7.5244,11.8471,7.9441,14.4261,8.5797,13.6540,17.4988,16.5651,12.6887,14.1232,11.0155,12.7551,9.3819,17.2973,25.8423,10.9796,6.1234,27.7664,12.3498,7.8260,9.1909,9.1211,15.6132,11.8246,9.5370,10.0196
2009-12-04,12.8152,28.7502,19.0168,8.9619,8.3454,12.7647,8.4527,15.6167,9.2711,14.4676,18.4312,17.0621,13.9592,15.1393,11.7206,13.5157,10.0917,17.9106,27.3817,12.0548,6.4887,31.4661,12.9699,8.3435,9.6863,9.7015,16.5697,12.3365,10.0589,10.7331
2009-12-11,12.6797,27.6587,18.7204,8.7795,8.3098,12.7619,8.4061,15.7277,9.4820,14.4780,17.5613,17.8574,15.0457,15.3529,11.7087,13.7125,10.0942,17.9093,28.0971,12.2152,6.2874,30.0718,12.8486,8.1265,9.8791,9.6764,16.9113,12.3504,10.0373,10.6377
2009-12-18,12.8816,26.1193,17.1900,8.3761,7.7581,11.9384,8.0146,14.8700,8.8207,13.7340,16.4947,16.9238,14.1536,14.2541,10.7320,12.8292,9.3799,16.9639,26.0449,11.1728,6.1883,28.5452,11.2357,7.7790,9.2119,9.9235,16.0357,11.8272,9.2991,10.1380
2009-12-25,13.1617,26.1489,17.3629,8.4557,7.9581,12.3545,7.9447,15.4507,9.0811,14.2566,17.1004,17.5361,14.9560,15.0152,11.2149,13.6976,9.7537,17.8108,27.9886,11.5969,6.1228,28.2837,11.2955,7.8225,10.0194,10.4003,17.3517,12.3757,9.3962,10.3260
2009-12-31,13.8783,26.8062,17.9217,8.7053,8.5059,12.6895,8.1658,15.8311,9.2935,14.3237,17.4520,17.8268,15.1254,15.5145,11.6705,14.1234,10.0877,18.0518,28.0054,12.0696,6.5176,30.4690,11.5812,8.0979,10.2233,10.6624,17.6123,12.8579,9.5789,10.7400
2010-01-08,13.0742,26.6974,18.1193,8.5922,8.2300,12.7279,8.0586,15.5466,9.2603,14.1163,17.6039,18.2694,14.1607,15.3064,11.7879,13.3138,10.0339,17.7149,26.9960,12.0356,6.2660,30.0224,11.2548,8.0200,10.6909,10.5728,18.2644,13.3757,9.4791,10.4946
2010-01-15,13.0977,25.4068,17.8505,8.8141,8.0630,13.4766,8.2067,15.8071,9.8096,14.5129,18.3780,19.6686,14.5578,15.9977,12.5300,13.7506,10.7935,18.9495,28.4577,12.6163,6.0667,29.5543,11.1897,8.4884,11.4488,11.5634,20.1410,14.6398,9.9555,10.9110
2010-01-22,12.2811,23.1870,16.5596,8.5318,7.5011,12.7488,7.9232,14.9888,9.4149,13.6146,17.7399,18.2526,13.7814,15.5858,12.5473,13.0192,10.3185,18.3549,27.3333,12.1434,6.1347,28.5809,10.8936,8.4085,10.6122,10.7633,18.5783,14.5705,9.5991,10.5461
2010-01-29,11.5429,22.1632,15.3864,8.2306,7.1477,12.2139,7.6150,14.8753,8.8958,12.9572,17.1605,17.9522,12.9985,15.1138,12.0571,12.8271,9.9005,18.1798,27.2124,12.1236,5.8237,26.8502,10.2443,8.0126,10.3559,10.5062,18.6205,14.0619,9.1638,10.0863
2010-02-05,11.1105,21.5872,14.8969,8.1985,6.9493,11.7863,7.5831,14.4659,8.8372,12.6659,16.7011,17.2571,12.8696,14.8543,12.4085,12.6690,9.8098,17.8489,26.9494,11.9096,5.8857,26.5247,10.2948,7.9601,10.0100,9.9982,18.1502,13.6984,9.0848,9.9566
2010-02-12,11.4114,22.7952,15.8447,8.3295,7.3645,12.1688,7.7270,14.8008,9.0901,13.0599,16.6173,17.9497,13.3008,15.3081,12.5358,13.0607,10.0808,18.1666,27.5120,12.0287,5.9696,27.7246,10.5045,8.1383,10.2514,10.2482,18.5666,14.2297,9.2380,10.2216
2010-02-26,11.5350,22.4815,15.7830,8.6364,7.4106,12.8494,7.9766,15.5808,9.5868,13.5433,17.4480,19.6401,14.0702,15.8265,12.9922,13.7997,10.5614,19.1442,27.2842,12.7352,5.9775,26.6635,10.8353,8.4725,10.7513,10.7053,19.3591,14.7127,9.5444,10.4319
2010-03-05,11.3028,22.0289,15.6666,8.5659,7.3858,12.7354,7.9196,15.5633,9.4627,13.1297,17.6291,19.1388,14.0257,15.6817,12.7044,13.7753,10.5219,18.7783,26.9137,12.6100,5.9738,27.0919,10.6834,8.5021,10.7333,10.5073,19.2983,14.5309,9.5700,10.3842
2010-03-12,11.4930,22.0798,15.4893,8.4182,7.4537,12.4986,7.8178,15.3303,9.4532,12.9041,17.1608,18.6567,13.4451,15.2931,12.3520,13.3687,10.3505,18.2130,26.2755,12.1809,6.0010,27.6086,10.6250,8.2163,10.5037,10.2684,18.6834,14.2127,9.3267,10.2947
2010-03-19,11.7882,22.3074,15.9047,8.5107,7.4786,12.8025,8.0523,15.6407,9.8152,13.1162,17.6707,18.8724,13.7048,15.6905,12.7456,13.7135,10.7674,18.4470,26.4676,12.4643,6.0449,28.1772,11.1491,8.5044,11.1803,10.5047,19.7724,14.7973,9.7111,10.5074
